brand,model,year,milage,transmission,accident,fuel_type,ext_col,int_col,price
Dodge,Magnum R/T,2005,96000.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Gold,12000.0
Dodge,Dart SE,2015,66000.0,Manual,None reported,Gasoline,Black,Black,12000.0
Dodge,Challenger SE,2010,90305.0,Automatic,None reported,Gasoline,Gray,Black,12000.0
Dodge,Ram 1500 SLT Mega Cab,2006,201509.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Gray,11000.0
Dodge,Ram 1500 Laramie Mega Cab,2006,300183.0,Automatic,At least 1 accident or damage reported,Gasoline,Silver,Gray,10900.0
Dodge,Ram 2500 SLT Quad Cab,2003,114000.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Beige,10700.0
Dodge,Ram 1500 ST,2011,134000.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Gray,10500.0
Dodge,Challenger SRT8,2008,251634.0,Automatic,None reported,Gasoline,Silver,Black,10500.0
Dodge,Ram 3500 Quad Cab DRW,2000,188000.0,Automatic,At least 1 accident or damage reported,\'e2\'80\'93,Silver,Gray,10000.0
Dodge,Charger R/T,2006,91300.0,Automatic,None reported,Gasoline,Yellow,\'e2\'80\'93,9200.0
Dodge,Ram 1500 ST,2011,188000.0,Automatic,At least 1 accident or damage reported,Gasoline,Silver,Black,8500.0
Dodge,Dart SE,2016,76857.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Black,8100.0
Dodge,Ram Van 1500,2002,70000.0,Automatic,At least 1 accident or damage reported,Gasoline,Red,Beige,8000.0
Dodge,Dakota Big Horn/Lone Star,2010,172024.0,Automatic,At least 1 accident or damage reported,Gasoline,Red,Brown,7500.0
Dodge,Ram 1500 Quad Cab,2002,179000.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,6500.0
Dodge,Avenger SE,2014,124705.0,Automatic,None reported,E85 Flex Fuel,Black,Black,6499.0
Dodge,Dakota Sport,1997,285000.0,Automatic,None reported,Gasoline,White,Gray,6399.0
Dodge,Dakota SLT Quad Cab,2007,232492.0,Automatic,At least 1 accident or damage reported,Gasoline,Silver,Gray,6000.0
Dodge,Caliber Express,2010,102681.0,Manual,None reported,Gasoline,Red,Black,6000.0
Dodge,Ram 1500 Laramie,2004,141209.0,Automatic,None reported,Gasoline,Black,Black,5700.0
Dodge,Dakota SLT,2003,141800.0,Automatic,At least 1 accident or damage reported,Gasoline,Red,Gray,5700.0
Dodge,Dakota Sport,2002,150000.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Gray,5500.0
Dodge,Charger Base,2006,145565.0,Automatic,At least 1 accident or damage reported,Gasoline,Blue,Gray,4500.0
Dodge,Dart SE,2013,153250.0,Automatic,None reported,Gasoline,Silver,Black,4399.0
Dodge,Dakota SLT Quad Cab,2006,256000.0,Automatic,None reported,Gasoline,Black,Gray,4000.0
Dodge,Magnum Base,2006,133255.0,Automatic,None reported,Gasoline,Silver,Gray,4000.0
Dodge,Durango SLT,2004,143000.0,Automatic,None reported,Gasoline,Beige,Beige,3200.0
FIAT,124 Spider Abarth,2017,45000.0,Manual,At least 1 accident or damage reported,Gasoline,Gray,Black,22500.0
FIAT,500X Trekking Plus,2016,48500.0,Automatic,None reported,Gasoline,Yellow,Brown,15999.0
FIAT,500e Battery Electric,2017,33812.0,Automatic,None reported,na,Silver,Black,14999.0
FIAT,500 Sport,2015,47800.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Black,11500.0
FIAT,500 Lounge,2013,85458.0,Automatic,None reported,Gasoline,White,Beige,9000.0
Ferrari,812 Superfast Base,2020,1575.0,na,None reported,Gasoline,Red,Black,469900.0
Ferrari,488 Spider Base,2019,9005.0,Automatic,None reported,Gasoline,White,\'e2\'80\'93,319900.0
Ferrari,488 Spider Base,2019,13900.0,na,None reported,Gasoline,Red,Black,315000.0
Ferrari,Roma Base,2021,3000.0,Automatic,None reported,Gasoline,Blue,Brown,275000.0
Ferrari,Roma Base,2022,2250.0,Automatic,None reported,Gasoline,Gray,Blue,259500.0
Ferrari,F12berlinetta Base,2016,14770.0,Automatic,None reported,Gasoline,Gray,\'e2\'80\'93,254900.0
Ferrari,488 GTB Base,2018,17761.0,Automatic,None reported,Gasoline,Rosso Corsa,Nero,243900.0
Ferrari,GTC4Lusso T,2019,8870.0,Automatic,None reported,Gasoline,Nero Daytona,\'e2\'80\'93,215000.0
Ferrari,GTC4Lusso T,2018,31000.0,Automatic,None reported,Gasoline,White,Red,197499.0
Ferrari,FF Base,2016,19987.0,Automatic,None reported,Gasoline,Black,Brown,149900.0
Ferrari,California T,2015,20000.0,Automatic,At least 1 accident or damage reported,Gasoline,Red,Brown,124990.0
Ferrari,F430 Berlinetta,2005,38686.0,na,None reported,Gasoline,White,Red,99999.0
Ford,GT,2005,1897.0,Manual,None reported,Gasoline,White,\'e2\'80\'93,429998.0
Ford,Bronco,1974,6217.0,na,None reported,\'e2\'80\'93,Dark Gray Metallic,\'e2\'80\'93,115000.0
Ford,F-350 Platinum,2022,23850.0,Automatic,None reported,Diesel,Silver,Black,99750.0
Ford,Bronco Raptor,2023,2489.0,Automatic,None reported,Gasoline,Oxford White,Black Onyx,98900.0
Ford,Shelby GT500 Base,2022,2050.0,na,None reported,Gasoline,Gray,Black,94999.0
Ford,F-250 Lariat,2023,3763.0,Automatic,None reported,Diesel,Red,Black,92000.0
Ford,Shelby GT350 Base,2019,2800.0,Manual,None reported,Gasoline,Black,Black,91000.0
Ford,Shelby GT500 Base,2021,568.0,Automatic,None reported,Gasoline,Orange,Black,90788.0
Ford,F-150 Lightning XLT,2023,208.0,Automatic,None reported,na,Gray,Gold,89000.0
Ford,Transit-350 Base,2023,195.0,Automatic,None reported,Gasoline,Blue,Gray,87500.0
Ford,F-250 Platinum,2022,4500.0,Automatic,None reported,Gasoline,Black,Black,86500.0
Ford,Expedition Limited,2023,9281.0,Automatic,None reported,Gasoline,Black,Black,85000.0
Ford,Shelby GT500 Base,2021,19200.0,na,None reported,Gasoline,Black,Black,82950.0
Ford,Transit-350 XLT,2023,20000.0,Automatic,None reported,Gasoline,Black,Black,78499.0
Ford,Shelby GT350R Base,2018,18500.0,Manual,At least 1 accident or damage reported,Gasoline,Blue,Black,77999.0
Ford,F-150 Raptor,2021,32957.0,Automatic,None reported,Gasoline,Oxford White,Black,77900.0
Ford,F-150 Raptor,2022,17451.0,Automatic,None reported,Gasoline,Oxford White,Rhapsody Blue,77900.0
Ford,F-250 XLT,2022,36294.0,Automatic,na,Diesel,Oxford White,Medium Earth Gray,77535.0
Ford,Expedition Timberline,2023,8911.0,Automatic,At least 1 accident or damage reported,Gasoline,Dark Matter Metallic,Black Onyx,77430.0
Ford,F-250 LARIAT,2021,42245.0,Automatic,None reported,Diesel,Agate Black Metallic,Black,76598.0
Ford,F-350 Lariat,2021,28220.0,Automatic,None reported,Diesel,Silver,Black,73600.0
Ford,F-350 Platinum,2019,69205.0,na,None reported,Diesel,White,Black,73500.0
Ford,F-250 King Ranch,2021,44000.0,Automatic,At least 1 accident or damage reported,Diesel,White,Brown,73000.0
Ford,F-150 Raptor,2021,28260.0,Automatic,None reported,Gasoline,Blue,Blue,72950.0
Ford,F-250 Platinum,2022,6600.0,Automatic,At least 1 accident or damage reported,Gasoline,Blue,Black,72900.0
Ford,F-150 Lightning LARIAT,2022,470.0,Automatic,None reported,na,White,Gray,71900.0
Ford,F-150 Tremor,2023,5500.0,Automatic,None reported,Gasoline,Gray,Black,70000.0
Ford,Bronco Badlands Advanced,2022,17000.0,Automatic,None reported,Gasoline,White,Black,69999.0
Ford,F-250 Platinum,2021,48549.0,Automatic,None reported,Diesel,Antimatter Blue Metallic,Black,69998.0
Ford,F-250 King Ranch,2021,93400.0,Automatic,na,Diesel,Red,Brown,69995.0
Ford,F-250 King Ranch,2020,36500.0,Automatic,None reported,Diesel,Gray,Brown,69900.0
Ford,Bronco Wildtrak Advanced,2022,15600.0,na,At least 1 accident or damage reported,Gasoline,Gray,\'e2\'80\'93,68995.0
Ford,Expedition Timberline,2022,30301.0,Automatic,None reported,Gasoline,Dark Matter Metallic,Deep Cypress,68420.0
Ford,Transit-350 XLT,2020,32000.0,Automatic,None reported,Diesel,Black,Black,68000.0
Ford,Expedition Timberline,2022,23300.0,Automatic,None reported,Gasoline,Green,Green,67500.0
Ford,Bronco Wildtrak Advanced,2023,2000.0,Automatic,None reported,Gasoline,Black,Black,66500.0
Ford,Mustang Shelby GT500,2013,16478.0,Manual,None reported,Gasoline,White,Black,66400.0
Ford,Bronco Outer Banks Advanced,2022,12000.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Brown,65999.0
Ford,Bronco Badlands Advanced,2022,4200.0,Automatic,None reported,Gasoline,Blue,Black,65994.0
Ford,Expedition Max Limited,2022,26500.0,Automatic,None reported,Gasoline,White,Beige,65900.0
Ford,F-150 Lariat,2016,25000.0,Automatic,None reported,E85 Flex Fuel,Gray,Black,65000.0
Ford,Bronco Wildtrak Advanced,2022,9990.0,na,None reported,Gasoline,Silver,Black,64500.0
Ford,F-250 Limited,2018,64000.0,Automatic,None reported,Diesel,Red,Beige,64000.0
Ford,Expedition Limited,2023,9500.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Red,63500.0
Ford,F-350 Lariat,2018,66281.0,na,None reported,Diesel,Gray,Black,63500.0
Ford,F-150 Raptor,2020,33000.0,Automatic,None reported,Gasoline,Blue,Black,62999.0
Ford,Shelby GT350 Base,2018,8237.0,Manual,None reported,Gasoline,Gray,Black,62900.0
Ford,F-150 Platinum,2021,15555.0,Automatic,None reported,Gasoline,Blue,Black,62890.0
Ford,Expedition Max King Ranch,2021,37594.0,Automatic,None reported,Gasoline,Black,Mesa,62595.0
Ford,F-350 Platinum,2019,112000.0,Automatic,None reported,Diesel,Black,Black,61995.0
Ford,Shelby GT500 Base,2014,15629.0,Manual,None reported,Gasoline,Black,Black,61900.0
Ford,F-150 Lariat,2021,9142.0,Automatic,None reported,Hybrid,Black,Gray,61500.0
Ford,F-250 Lariat,2017,50780.0,Automatic,None reported,Diesel,White,Black,61000.0
Ford,Mustang Mach-E GT,2022,8000.0,Automatic,None reported,na,Blue,Black,60999.0
Ford,Shelby GT350 Base,2018,18515.0,Manual,At least 1 accident or damage reported,Gasoline,White,Black,60867.0
Ford,Bronco Heritage Edition Advanced,2023,1500.0,Manual,None reported,Gasoline,Red,\'e2\'80\'93,60000.0
Ford,Expedition Limited,2021,23842.0,Automatic,None reported,Gasoline,Gray,Medium Stone,59203.0
Ford,F-250 XLT,2019,33000.0,Automatic,None reported,Diesel,Black,Gray,59000.0
Ford,Mustang Mach-E GT,2023,9095.0,Automatic,None reported,na,Orange,Gray,59000.0
Ford,F-150 XLT,2023,2823.0,Automatic,None reported,Gasoline,Iconic Silver Metallic,Black,58504.0
Ford,Transit-350 Base,2020,19400.0,Automatic,None reported,Gasoline,White,Black,58000.0
Ford,Expedition Platinum,2021,51902.0,Automatic,None reported,Gasoline,Red,Ceramic,57480.0
Ford,Expedition XLT,2022,22169.0,Automatic,None reported,Gasoline,Black,Sandstone,57352.0
Ford,Transit-350 XLT,2021,48000.0,Automatic,None reported,E85 Flex Fuel,White,Gray,57000.0
Ford,Bronco Outer Banks Advanced,2023,3400.0,Automatic,None reported,Gasoline,Gray,Gray,57000.0
Ford,Bronco,2021,3596.0,Automatic,None reported,Gasoline,Blue,Black Onyx,56900.0
Ford,Expedition Limited,2021,29830.0,Automatic,None reported,Gasoline,Magnetic Metallic,Ebony,55329.0
Ford,F-250 Lariat,2019,85000.0,Automatic,At least 1 accident or damage reported,Diesel,White,Black,55000.0
Ford,F-250 Lariat,2018,120000.0,Automatic,At least 1 accident or damage reported,Diesel,Silver,Black,55000.0
Ford,Bronco Outer Banks,2021,19590.0,Automatic,None reported,Gasoline,Blue,Gray,54999.0
Ford,Bronco Outer Banks,2023,1800.0,Automatic,na,Gasoline,Gray,Blue,54900.0
Ford,F-250 XLT,2019,38600.0,Automatic,None reported,Diesel,Blue,\'e2\'80\'93,54500.0
Ford,Bronco Big Bend Advanced,2023,11500.0,Automatic,None reported,Gasoline,Gray,Black,54490.0
Ford,Bronco Big Bend Advanced,2023,12000.0,Automatic,None reported,Gasoline,Black,\'e2\'80\'93,54000.0
Ford,Bronco Outer Banks,2023,16500.0,Automatic,None reported,Gasoline,Blue,Gray,54000.0
Ford,Mustang Mach-E GT,2022,13856.0,Automatic,None reported,na,White,Black,54000.0
Ford,Expedition Max King Ranch,2020,52000.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Brown,53722.0
Ford,F-150 Lariat,2022,28000.0,Automatic,None reported,Gasoline,Black,Black,53500.0
Ford,F-250 Platinum,2017,22000.0,Automatic,At least 1 accident or damage reported,E85 Flex Fuel,Beige,Black,53000.0
Ford,F-250 Lariat,2019,85000.0,Automatic,At least 1 accident or damage reported,Diesel,Black,Black,52500.0
Ford,Expedition Limited,2021,45000.0,na,None reported,Gasoline,Gray,Black,52000.0
Ford,Expedition Max Limited,2021,30918.0,Automatic,None reported,Gasoline,White,Beige,51999.0
Ford,F-350 King Ranch,2015,92421.0,Automatic,None reported,Diesel,White,Brown,51900.0
Ford,Explorer ST,2022,14361.0,Automatic,None reported,Gasoline,Black,Black,51500.0
Ford,Expedition Platinum,2018,48619.0,Automatic,None reported,Gasoline,Gray,White,51499.0
Ford,Bronco Badlands,2021,32437.0,Automatic,None reported,Gasoline,Gray,Black,51000.0
Ford,F-250 Lariat,2017,128000.0,Automatic,None reported,Diesel,Gray,Black,50000.0
Ford,Explorer ST,2022,10500.0,na,na,Gasoline,Black,Black,50000.0
Ford,F-250 XLT,2019,92671.0,Automatic,At least 1 accident or damage reported,Diesel,Black,Black,50000.0
Ford,Mustang Boss 302,2012,1295.0,Manual,None reported,Gasoline,Silver,Black,49990.0
Ford,F-250 XL,2021,77699.0,Automatic,na,Diesel,White,Medium Earth Gray,49883.0
Ford,Mustang Mach-E GT,2022,7661.0,Automatic,None reported,na,Star White,Black Onyx,49599.0
Ford,Mustang GT Premium,2021,3000.0,Manual,None reported,Gasoline,Red,Black,49500.0
Ford,F-150 Lariat,2021,36821.0,Automatic,na,Gasoline,Agate Black Metallic,Black,49273.0
Ford,Bronco Base,2022,6200.0,Manual,None reported,Gasoline,Black,Black,49000.0
Ford,Expedition King Ranch,2020,58700.0,Automatic,At least 1 accident or damage reported,Gasoline,Black,Brown,48999.0
Ford,F-150 XLT,2021,25352.0,Automatic,None reported,Gasoline,Gray,Black,48459.0
Ford,Expedition Platinum,2019,51300.0,Automatic,None reported,Gasoline,White,Platinum,48295.0
Ford,Expedition Platinum,2020,69849.0,Automatic,None reported,Gasoline,Red,Ebony,48149.0
Ford,Mustang Shelby GT500,2012,6400.0,Manual,None reported,Gasoline,Silver,Black,48000.0
Ford,F-150 Raptor,2018,64517.0,Automatic,None reported,Gasoline,Black,Black,47995.0
Ford,F-150 Lariat,2021,33080.0,Automatic,None reported,Gasoline,White,Black,47850.0
Ford,F-250 Lariat,2019,35597.0,Automatic,None reported,E85 Flex Fuel,Black,Black,47756.0
Ford,F-150 XLT,2022,18465.0,Automatic,None reported,Gasoline,Black,Gray,47500.0
Ford,Mustang Mach-E Select,2023,923.0,Automatic,None reported,na,Rapid Red Metallic Tinted Clearcoat,Black Onyx,46998.0
Ford,F-150 Lariat,2020,26540.0,Automatic,None reported,Gasoline,White,Black,46995.0
Ford,F-150 Platinum,2018,60660.0,Automatic,At least 1 accident or damage reported,Gasoline,Gold,Black,46900.0
Ford,F-150 XLT,2022,33818.0,Automatic,None reported,Gasoline,Agate Black Metallic,Black,46552.0
Ford,F-250 XLT,2019,32268.0,Automatic,None reported,E85 Flex Fuel,White,Gray,46500.0
Ford,Explorer Limited,2022,17500.0,Automatic,None reported,Hybrid,White,Black,46000.0
Ford,F-150 Platinum,2018,37100.0,Automatic,None reported,E85 Flex Fuel,Black,Black,46000.0
Ford,Explorer XLT,2022,20678.0,Automatic,None reported,Gasoline,Red,Black,46000.0
Ford,F-250 XLT,2019,38514.0,Automatic,At least 1 accident or damage reported,E85 Flex Fuel,Black,Gray,45998.0
Ford,F-250 Lariat,2017,72128.0,Automatic,na,E85 Flex Fuel,White,Camel,45985.0
Ford,F-150 Limited,2019,42728.0,na,None reported,Gasoline,Black,Brown,45950.0
Ford,Expedition Platinum,2019,34672.0,Automatic,None reported,Gasoline,White,White,45500.0
Ford,Expedition Max Limited,2018,45578.0,Automatic,None reported,Gasoline,White,\'e2\'80\'93,45023.0
Ford,Mustang Mach-E Premium,2023,13232.0,Automatic,None reported,na,Gray,Black,45000.0
Ford,F-250 Lariat,2015,68749.0,na,None reported,Diesel,Gray,Black,45000.0
Ford,Mustang Bullitt,2019,48500.0,Manual,At least 1 accident or damage reported,Gasoline,Black,Black,44999.0
Ford,Explorer ST,2021,39105.0,Automatic,None reported,Gasoline,Black,\'e2\'80\'93,44605.0
Ford,Bronco Big Bend,2022,17000.0,Automatic,None reported,Gasoline,Gray,\'e2\'80\'93,44000.0
Ford,F-250 XL,2020,36000.0,Automatic,None reported,E85 Flex Fuel,White,Gray,44000.0
Ford,F-150 XLT,2021,43329.0,Automatic,None reported,Gasoline,Carbonized Gray Metallic,Black,43642.0
Ford,F-150 XLT,2021,24207.0,Automatic,None reported,Gasoline,Black,\'e2\'80\'93,43430.0
Ford,Transit-350 XL,2018,95000.0,Automatic,None reported,E85 Flex Fuel,White,Gray,43000.0
Ford,F-150 XLT,2021,35921.0,Automatic,None reported,Gasoline,Antimatter Blue Metallic,Black,42995.0
Ford,Expedition Max XLT,2021,84351.0,Automatic,None reported,Gasoline,Blue,Ebony,42691.0
Ford,Mustang Mach-E Premium,2022,5800.0,Automatic,None reported,na,White,White,42500.0
Ford,F-150 SVT Raptor,2014,89988.0,Automatic,At least 1 accident or damage reported,Gasoline,Red,Red,42500.0
Ford,F-250 Lariat,2019,80200.0,Automatic,None reported,E85 Flex Fuel,White,Black,42500.0
Ford,F-150 Lariat,2020,31250.0,Automatic,None reported,Gasoline,Blue,Gray,42500.0
Ford,Mustang GT Premium,2018,26840.0,Manual,None reported,Gasoline,White,Black,42500.0
Ford,F-150 XLT,2021,51808.0,Automatic,None reported,Gasoline,Silver,Black,42388.0
Ford,Mustang Mach-E Premium,2021,17850.0,Automatic,None reported,na,Red,Black,41999.0
Ford,Mustang GT Premium,2019,31600.0,Manual,None reported,Gasoline,Blue,Gray,41000.0
Ford,Mustang GT Premium,2020,16850.0,Automatic,At least 1 accident or damage reported,Gasoline,Blue,Black,41000.0
Ford,F-250 XLT,2014,59459.0,Automatic,At least 1 accident or damage reported,Diesel,Black,Silver,40999.0
Ford,Mustang Shelby GT500,2007,7346.0,Manual,None reported,Gasoline,Red,Black,40999.0
Ford,Expedition Max Limited,2019,67500.0,Automatic,None reported,Gasoline,Gray,Black,40500.0
Ford,F-250 XLT,2019,124000.0,Automatic,None reported,E85 Flex Fuel,White,Gray,40100.0
Ford,Mustang GT Premium,2019,10400.0,Automatic,None reported,Gasoline,Red,Gray,40000.0
Ford,F-350 XL,2017,156453.0,Automatic,None reported,Diesel,White,Beige,40000.0
Ford,F-150 XLT,2021,77107.0,Automatic,na,Gasoline,Agate Black Metallic,Black,39995.0
Ford,Explorer Platinum,2021,64957.0,Automatic,None reported,Gasoline,Black,Light Slate,39979.0
Ford,Explorer Timberline,2021,25240.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Ebony,39951.0
Ford,F-250 King Ranch,2015,97700.0,Automatic,None reported,Diesel,Black,\'e2\'80\'93,39950.0
Ford,Maverick Lariat,2022,13700.0,na,None reported,Hybrid,Blue,Brown,39500.0
Ford,F-150 XLT,2020,53401.0,Automatic,None reported,Gasoline,Gray,Black,39500.0
Ford,Mustang Mach-E Select,2021,18000.0,Automatic,None reported,na,Blue,Black,39499.0
Ford,Transit-350 XLT,2019,115000.0,Automatic,None reported,Gasoline,White,Gray,39000.0
Ford,Focus RS Base,2016,14900.0,Manual,None reported,Gasoline,Blue,Black,39000.0
Ford,Explorer XLT,2022,18533.0,Automatic,None reported,Gasoline,White,Ebony,38978.0
Ford,F-250 Lariat,2016,122650.0,Automatic,None reported,Diesel,Gray,Black,38900.0
Ford,F-150 XL,2021,45979.0,Automatic,None reported,Gasoline,Agate Black Metallic,Black,38532.0
Ford,F-150 Lariat,2019,81000.0,Automatic,None reported,Gasoline,Gray,Black,38500.0
Ford,Expedition Max XLT,2020,67072.0,Automatic,None reported,Gasoline,Purple,Black,38500.0
Ford,Transit-250 Base,2020,53000.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Black,38500.0
Ford,Mustang Mach-E California Route 1,2021,24000.0,Automatic,None reported,na,White,Black,38000.0
Ford,Mustang Shelby GT500,2010,29816.0,Manual,None reported,Gasoline,Black,Black,38000.0
Ford,F-150 Lariat,2018,65441.0,Automatic,None reported,Gasoline,Gray,Black,38000.0
Ford,F-150 XLT,2020,57000.0,Automatic,At least 1 accident or damage reported,Gasoline,Gray,Gray,37500.0
Ford,Transit-350 Base,2019,94650.0,Automatic,None reported,Gasoline,White,\'e2\'80\'93,37000.0
Ford,Focus RS Base,2017,26000.0,Manual,None reported,Gasoline,Gray,Black,37000.0
Ford,Explorer XLT,2021,33705.0,Automatic,At least 1 accident or damage reported,Gasoline,White,Light Slate,36995.0
Ford,F-150 XLT,2020,67516.0,Automatic,None reported,Gasoline,Gray,Medium Light Camel,36994.0
Ford,Explorer Platinum,2020,64552.0,Automatic,At least 1 accident or damage reported,Gasoline,Iconic Silver Metallic,Ebony,36750.0
Ford,F-150 Platinum,2018,92000.0,Automatic,At least 1 accident or damage reported,Diesel,Black,Black,36500.0
Ford,F-150 Lariat,2017,74349.0,Automatic,None reported,Gasoline,White,\'e2\'80\'93,36000.0
Ford,F-250 Lariat,2017,132269.0,Automatic,None reported,E85 Flex Fuel,Gray,Black,35900.0
